Cod_Cliente,Max_Valor,Mediana_Valor,Media_Valor,Std_Valor,Num_Transacciones,Hora_Mas_Frecuente,Dia_Semana_Mas_Frecuente,Mes_Mas_Frecuente,Num_PAGO_TARJETA_CREDITO,Num_REMESAS,Num_TRANSFER_BANCOS,Num_TRANSFER_EXTERNAS,Num_TRANSFER_INTERNACIONAL,Num_TRANSFER_INTERNAS
1599818,750.0,750.0,750.0,,1,77558,4,5,0,0,1,0,0,0
1599819,1487.0,90.0,220.5988,363.3426109784904,25,7534,1,5,8,0,15,1,0,1
1599820,5000.0,405.0,718.912,1107.2876323382425,40,28913,3,10,10,0,30,0,0,0
1599821,5000.0,45.0,562.875,1298.296495536586,32,27085,2,5,3,0,18,0,0,11
1599822,78.0,40.0,52.666666666666664,21.93931022920578,3,37183,4,12,0,0,1,0,0,2
1599823,1000.0,210.0,233.42105263157896,196.87173370538426,19,27641,2,9,7,0,11,0,0,1
1599824,500.0,250.0,239.4537037037037,146.68638112937379,27,29178,5,8,0,0,27,0,0,0
1599825,2000.0,331.55,576.6671428571428,571.0593593608188,42,25550,2,9,12,0,30,0,0,0
1599826,1500.0,168.0,407.5869565217391,462.70181474421395,23,33229,4,9,12,0,11,0,0,0
1599827,720.0,250.0,240.26944444444447,138.23092420133622,18,32905,3,9,0,0,18,0,0,0
1599828,550.0,48.0,76.624,124.81778679615199,30,30023,3,12,17,0,13,0,0,0
1599829,5700.0,145.055,221.32492063492063,515.5308985575875,126,33798,5,7,3,0,116,0,0,7
1599830,3100.0,150.0,402.0625,647.5870815773013,32,30280,2,8,0,0,21,0,0,11
1599831,200.0,146.32,147.81714285714287,52.4287800337198,14,23550,5,9,14,0,0,0,0,0
1599832,376.0,100.0,147.2,117.60174925812723,15,42572,2,2,0,0,13,0,0,2
1599833,4686.0,265.0,505.0571428571429,817.8459492096637,35,21254,4,12,8,0,27,0,0,0
1599834,1500.0,200.0,356.9,352.3635831592733,20,32319,3,12,0,0,20,0,0,0
1599835,1000.0,1000.0,1000.0,,1,35143,2,10,0,0,1,0,0,0
1599836,600.44,167.5,254.144,199.45410673469055,10,29836,2,4,0,0,10,0,0,0
1599837,436.5,152.5,145.30526315789476,104.75345909793363,19,28026,4,11,0,0,19,0,0,0
1599838,4084.0,137.1,273.13202898550725,528.0857047633606,138,34379,5,2,21,0,104,0,0,13
1599839,3900.0,500.0,1533.9285714285713,1733.8255532341248,7,31996,2,12,0,0,7,0,0,0
1599840,3000.0,180.26,512.065,682.1810165521082,60,17264,3,2,0,0,60,0,0,0
1599841,500.0,195.33,204.9092957746479,100.31387967380819,71,26558,7,9,1,0,28,0,0,42
1599842,780.0,120.0,216.64518072289155,203.61344279356268,83,26852,6,9,32,0,50,0,0,1
1599843,7182.0,47.18,380.9069841269841,1008.4669197169231,63,31431,3,2,6,0,2,0,0,55
1599844,373.0,135.0,157.3,97.15429941457478,20,31571,3,1,0,0,20,0,0,0
1599845,300.0,300.0,300.0,,1,55723,4,1,0,0,1,0,0,0
1599846,200.0,200.0,160.0157142857143,46.84913014985784,35,30276,2,12,21,0,14,0,0,0
1599847,7500.0,220.0,639.13875,1019.8887812891135,104,18632,3,4,12,0,87,0,0,5
1599848,100.0,80.0,80.0,28.284271247461902,2,35073,4,10,0,0,2,0,0,0
1599849,2900.0,180.0,301.2492307692308,388.33064046355713,65,7468,2,3,27,0,31,0,0,7
1599850,44.27,22.075,24.326249999999998,11.861141763277741,8,30195,4,1,8,0,0,0,0,0
1599851,1790.0,204.5,280.08870967741933,297.1855898062215,62,37216,5,2,0,0,62,0,0,0
1599852,28.0,28.0,23.333333333333332,8.082903768654761,3,37248,7,6,0,0,0,0,0,3
1599853,2000.0,600.0,792.25,589.2081247621372,8,43580,3,4,0,0,8,0,0,0
1599854,816.0,140.0,182.25661764705885,156.013872628584,68,30005,2,9,22,0,41,0,0,5
1599855,9930.0,141.01999999999998,728.3575806451613,1811.5806505077412,62,33472,3,5,9,0,40,0,0,13
1599856,500.0,30.0,76.55545454545455,141.04704118581407,11,29758,3,5,10,0,1,0,0,0
1599857,1000.0,200.0,203.7871153846154,191.98689665598087,52,29788,6,1,8,0,4,40,0,0
1599858,1500.0,335.0,526.875,545.9522316885556,8,34008,3,1,0,0,8,0,0,0
1599859,2400.0,460.0,739.4444444444445,783.798620678665,9,31028,3,1,0,0,8,0,0,1
1599860,4918.0,272.5,590.8408333333333,932.050712450141,84,31417,3,2,0,0,84,0,0,0
1599861,3000.0,1025.5,1121.368888888889,903.9411584694898,18,38059,4,3,3,0,15,0,0,0
1599862,75.0,35.0,34.04545454545455,16.42436422695686,22,34248,4,1,9,0,13,0,0,0
1599863,10000.0,231.375,1091.57375,2313.566216253038,128,30147,2,3,12,0,108,8,0,0
1599864,1496.0,173.0,346.398,378.02384968852607,25,36049,5,8,0,0,25,0,0,0
1599865,1816.78,210.0,297.517012987013,320.50454158070073,77,30127,4,3,1,0,63,10,0,3
1599866,300.0,110.0,138.28571428571428,83.76930645109044,14,32103,2,3,0,0,14,0,0,0
1599867,5000.0,200.0,591.3224778761062,1135.1775756080845,113,23483,5,3,33,0,50,29,0,1
1599868,500.0,261.25,266.6875,162.1592994337887,8,36451,5,8,0,0,8,0,0,0
1599869,200.0,75.0,75.32083333333334,58.049420396187706,12,25812,3,7,0,0,4,0,0,8
1599870,101.57,44.675,50.73666666666666,46.68577156550662,6,26393,2,1,6,0,0,0,0,0
1599871,8000.0,273.0,636.9117647058823,1363.063425182232,34,11462,4,12,24,0,10,0,0,0
1599872,10000.0,527.0799999999999,1145.6065416666668,1847.1826755060438,240,25349,2,4,41,0,192,0,0,7
1599873,50.0,50.0,50.0,,1,56363,5,1,0,0,0,0,0,1
1599874,5000.0,160.0,438.1818181818182,1091.8854236636237,33,29395,3,2,14,0,16,0,0,3
1599875,800.0,140.0,195.15599999999998,149.92128565795232,85,6318,3,11,8,0,77,0,0,0
1599876,1670.0,200.0,275.4,293.82452028030053,40,23631,4,12,0,0,0,40,0,0
1599877,1144.0,143.0,248.6514285714286,275.888082839305,105,11359,2,8,0,0,39,0,0,66
1599878,1324.0,103.6,202.08933333333334,285.70153569097204,90,29056,3,10,15,0,62,0,0,13
1599879,9500.5,228.36,360.5957755775578,804.9752923533205,303,54660,3,5,22,0,266,0,0,15
1599880,1800.0,45.0,150.56813559322035,326.2113125825174,59,23706,5,2,0,0,26,0,0,33
1599881,1205.0,200.0,304.3296,285.2075301651872,150,25661,6,1,16,0,132,0,0,2
1599882,70.0,59.0,59.0,15.556349186104045,2,16136,3,4,2,0,0,0,0,0
1599883,2720.0,125.5,306.3155319148936,467.0479037842735,94,20945,3,9,11,0,83,0,0,0
1599884,5000.0,206.5,398.53166666666664,660.554504891253,84,11320,6,5,2,0,49,29,0,4
1599885,1000.0,275.0,340.7982142857143,261.3947902801087,28,29403,2,2,0,0,2,0,0,26
1599886,900.0,350.0,398.97499999999997,236.33213964095685,12,29184,3,1,0,0,11,1,0,0
1599887,350.0,350.0,350.0,,1,37371,5,11,0,0,1,0,0,0
1599888,1000.0,1000.0,1000.0,,1,58956,5,2,0,0,1,0,0,0
1599889,620.0,102.5,147.48125000000002,141.725997747414,24,27709,3,5,0,0,24,0,0,0
1599890,9500.0,135.5,585.211195652174,1238.4051529585859,92,30845,6,1,0,0,34,29,0,29
1599891,2500.0,107.5,248.88863636363638,362.10918446365804,132,24940,6,7,30,0,41,29,0,32
1599892,360.0,50.0,55.80555555555556,57.04285433874353,36,32013,6,9,0,0,27,8,0,1
1599893,1000.0,260.0,286.59875,285.22498587594805,24,25030,4,9,8,0,6,10,0,0
1599894,1795.0,37.5,114.01014705882352,250.0553381887586,68,48827,6,9,0,0,31,0,0,37
1599895,700.0,700.0,700.0,,1,66551,3,10,0,0,0,0,0,1
1599896,800.0,100.0,145.74125,159.90499283372037,24,33254,2,11,1,0,23,0,0,0
1599897,10000.0,820.0,1156.7442788461537,1499.461206060253,208,24621,3,8,0,0,191,4,0,13
1599898,150.0,150.0,150.0,,1,60082,4,2,0,0,1,0,0,0
1599899,900.0,80.42,142.4325581395349,190.67335460961718,86,34369,2,12,25,0,61,0,0,0
1599900,10000.0,100.0,470.58894495412846,1437.437151542413,218,31332,3,2,11,0,70,0,0,137
1599901,5000.0,2675.0,2675.0,3288.046532517446,2,8768,6,1,0,0,2,0,0,0
1599902,640.0,145.5,173.0533333333333,121.91229280039424,54,23043,5,7,7,0,46,0,0,1
1599903,650.0,138.0,176.81,145.97088366366432,50,24268,2,1,23,0,27,0,0,0
1599904,470.0,30.0,64.81222222222222,100.97851037340918,54,30069,3,8,0,0,18,9,0,27
1599905,1950.0,168.0,246.06449735449738,270.65797948503484,189,24506,6,1,29,0,111,0,0,49
1599906,1073.0,125.0,264.22809523809525,297.5936920974476,21,27881,5,2,0,0,21,0,0,0
1599907,130.0,30.0,60.0,60.8276253029822,3,30641,2,8,0,0,3,0,0,0
1599908,200.0,80.0,96.66666666666667,96.0902353693305,3,82185,4,11,0,0,1,0,0,2
1599909,10000.0,70.0,307.1728025477707,949.160909788378,157,33029,2,7,4,0,117,19,0,17
1599910,1500.0,460.0,682.2307692307693,524.2436065173889,13,31221,3,3,0,0,13,0,0,0
1599911,1255.79,50.0,144.7277777777778,251.08351556241104,27,28746,5,2,2,0,25,0,0,0
1599912,8000.0,950.0,1782.0833333333333,2228.9678189419396,12,31499,5,7,0,0,11,0,0,1
1599913,600.0,280.0,295.0,297.71350881902106,4,54026,2,2,0,0,4,0,0,0
1599914,500.0,132.8,229.16551724137932,183.82898161812957,29,25359,2,8,0,0,29,0,0,0
1599915,5000.0,125.0,335.90228070175436,824.9363539042996,57,20840,2,9,0,0,52,0,0,5
1599916,738.0,70.0,97.24054545454544,111.31069362987384,55,26435,3,7,20,0,34,0,0,1
1599917,15.0,15.0,15.0,,1,66448,3,1,0,0,1,0,0,0
1599918,500.0,309.825,290.074375,147.1170380329326,16,31709,2,9,0,0,15,0,0,1
1599919,10000.0,1000.0,1224.53,1572.0322833332211,44,24230,5,8,0,0,43,0,0,1
1599920,10000.0,160.0,482.3377358490566,1251.6629107271904,106,19954,5,12,0,0,86,0,0,20
1599921,1500.0,120.0,206.31636363636363,260.30958972932694,55,27063,5,11,14,0,7,24,0,10
1599922,3000.0,80.755,187.9404,417.50163645217305,100,23403,5,2,0,0,86,5,0,9
1599923,1090.0,220.0,286.76132075471696,272.4639468530847,53,30798,2,6,2,0,44,0,0,7
1599924,250.0,70.0,85.8695652173913,65.98298978306046,23,29248,3,3,0,0,0,0,0,23
1599925,2000.0,2000.0,2000.0,,1,65130,2,10,0,0,1,0,0,0
1599926,10000.0,250.0,1049.2426315789473,1849.8609714810952,76,32132,6,10,0,0,76,0,0,0
1599927,3200.0,218.0,375.1444680851064,422.65343035809525,141,25901,2,6,35,0,75,4,0,27
1599928,1900.0,260.0,369.05882352941177,383.3655436454719,51,32666,4,9,20,0,31,0,0,0
1599929,145.0,26.97,55.13857142857143,61.79070383927004,7,33041,4,3,0,0,7,0,0,0
1599930,220.0,90.0,106.50625,70.86922669019796,16,26413,2,5,9,0,7,0,0,0
1599931,510.48,190.5,200.0915,114.81263580171324,20,29223,3,5,13,0,2,5,0,0
1599932,2150.0,331.31,434.48368421052635,463.3686689908362,19,28677,4,10,1,0,16,0,0,2
1599933,500.0,100.0,127.29675675675675,88.95498580911752,37,29702,1,11,7,0,30,0,0,0
1599934,2500.0,200.0,328.7156862745098,372.17364273355514,102,27196,3,2,5,0,61,17,0,19
1599935,6000.0,420.0,692.4141634241245,895.5687225799354,257,30701,2,5,1,0,111,96,0,49
1599936,435.75,110.0,124.8120588235294,84.35624913638628,34,32079,5,1,12,0,16,0,0,6
1599937,1500.0,120.0,195.1480952380952,300.39040869393244,42,34129,4,1,0,0,34,0,0,8
1599938,750.0,143.48,290.50444444444446,281.8994160649819,9,31220,6,3,5,0,1,3,0,0
1599939,2960.0,242.0,412.59499999999997,445.01866765747747,56,59884,2,5,0,0,56,0,0,0
1599940,1000.0,1000.0,1000.0,,1,67705,2,4,0,0,1,0,0,0
1599941,800.0,800.0,800.0,,1,66839,4,6,0,0,0,0,0,1
1599942,10000.0,225.5,1944.806851851852,3387.4365746352646,54,30231,3,6,0,0,46,0,0,8
1599943,4000.0,82.0,268.59771689497717,486.0651734487028,219,56074,3,5,29,0,76,27,0,87
1599944,736.0,37.0,91.80569620253164,139.17876827178102,79,26304,6,2,0,0,46,3,0,30
1599945,5000.0,311.0,399.975,568.606824515918,80,20949,2,1,0,0,80,0,0,0
1599946,690.0,197.0,203.62857142857143,153.45129246657999,35,21918,2,4,0,0,35,0,0,0
1599947,1000.0,120.0,223.0,287.9233528959698,15,36129,3,3,0,0,6,0,0,9
1599948,1000.0,172.0,214.5,207.21626130052732,20,27041,2,2,0,0,20,0,0,0
1599949,2000.0,347.5,547.20375,541.6492300834554,32,23333,2,8,6,0,22,0,0,4
1599950,10000.0,40.0,202.39189873417723,797.5647858432206,237,28891,4,4,0,0,26,171,0,40
1599951,2250.0,100.0,167.38990909090907,257.49744510176527,110,21208,3,12,10,0,59,0,0,41
1599952,1900.0,700.0,850.1666666666666,674.2849298825139,6,33403,2,5,0,0,6,0,0,0
1599953,4000.0,375.0,762.0381818181818,973.0444621938201,22,28264,3,12,0,0,13,5,0,4
1599954,500.0,78.38,170.44,222.11180607973094,4,6944,5,8,0,0,4,0,0,0
1599955,3400.0,227.83,397.6620689655173,608.9163552831216,29,26025,7,9,24,0,5,0,0,0
1599956,290.0,152.5,152.5,194.45436482630058,2,10822,4,1,2,0,0,0,0,0
1599957,500.0,210.0,243.0,114.29877744891145,20,32530,4,1,0,0,20,0,0,0
1599958,246.0,49.0,60.77245283018868,46.173925951080314,106,28671,2,1,15,0,70,0,0,21
1599959,7000.0,216.0,592.8604651162791,1024.9445570404478,86,19357,5,9,12,0,59,0,0,15
1599960,340.0,310.0,238.74666666666664,114.02706551774556,18,31857,2,1,0,0,0,0,0,18
1599961,90.0,90.0,90.0,,1,55576,3,4,0,0,1,0,0,0
1599962,320.0,70.0,85.7390909090909,66.17718892127957,33,33663,2,11,0,0,31,0,0,2
1599963,600.0,345.0,267.25925925925924,170.5649757970873,27,21664,3,5,0,0,27,0,0,0
1599964,6000.0,200.0,894.6714814814815,1457.2525919285017,27,29066,2,7,0,0,27,0,0,0
1599965,8000.0,185.99,945.1757377049181,1704.112694517256,61,30604,3,6,21,0,36,0,0,4
1599966,5494.0,60.0,338.88171641791047,816.8504639552755,134,32722,6,9,18,0,23,41,0,52
1599967,1000.0,105.89,158.0180412371134,189.24680084613922,97,29262,2,12,25,0,40,1,0,31
1599968,249.0,158.22,163.88000000000002,68.78219633984753,7,47469,1,10,6,0,1,0,0,0
1599969,1000.0,9.995000000000001,47.38078947368421,163.6512096450216,38,30424,6,1,2,0,4,0,0,32
1599970,1000.0,217.5,297.1136363636364,255.12935304756556,44,28812,5,3,0,0,29,13,0,2
1599971,999.0,999.0,999.0,,1,31881,4,10,1,0,0,0,0,0
1599972,10000.0,200.0,905.1585,2340.4534160771113,100,7708,2,11,14,0,37,39,0,10
1599973,770.0,8.0,177.2,333.91795399469015,5,38232,6,1,0,0,1,0,0,4
1599974,1081.68,81.9,165.6927777777778,187.72514340980445,72,26530,2,6,22,0,32,0,0,18
1599975,2500.0,300.0,938.8888888888889,1017.6651517621654,9,30745,2,9,0,0,9,0,0,0
1599976,300.0,250.0,270.0,27.386127875258307,5,36451,3,1,0,0,0,0,0,5
1599977,1300.0,525.0,636.25,381.64821124021677,8,45978,1,4,0,0,8,0,0,0
1599978,250.0,200.0,162.74193548387098,59.58018000528669,31,23920,3,2,0,0,31,0,0,0
1599979,800.0,466.0,466.0,472.34732983261375,2,33400,5,11,0,0,1,0,0,1
1599980,5000.0,200.0,880.5833333333334,1535.8268402828926,12,30526,2,9,5,0,6,0,0,1
1599981,195.0,105.0,113.33333333333333,43.94598957811736,9,30371,4,1,9,0,0,0,0,0
1599982,1000.0,280.0,349.7578125,245.2042716973564,64,30605,4,4,8,0,55,0,0,1
1599983,800.0,170.0,174.6315789473684,176.6142093586142,19,25527,3,12,0,0,17,0,0,2
1599984,5000.0,400.0,731.8184771573603,882.7287628923538,197,14721,2,12,10,0,169,12,0,6
1599985,1290.0,500.0,603.0434782608696,362.44667046726516,23,31352,6,2,9,0,14,0,0,0
1599986,980.0,200.0,249.92537313432837,199.26389639635082,67,24992,2,12,8,0,58,0,0,1
1599987,5000.0,500.0,1850.0,1998.5709180025897,8,25742,2,1,0,0,3,0,0,5
1599988,1000.0,102.0,177.8926923076923,213.97289099062027,52,25896,6,8,11,0,27,0,0,14
1599989,1000.0,300.0,483.3333333333333,453.6885862938733,3,30521,3,3,0,0,3,0,0,0
1599990,895.0,213.0,228.986875,163.35221050170594,64,31779,2,6,19,0,44,0,0,1
1599991,635.5,161.0,188.13575,132.18074724105074,80,29833,3,12,12,0,68,0,0,0
1599992,1000.0,120.0,269.85714285714283,344.06415514718014,7,29771,4,4,0,0,7,0,0,0
1599993,600.0,600.0,580.0,44.721359549995796,5,36242,3,3,0,0,0,5,0,0
1599994,219.0,100.0,109.14285714285714,81.956143905198,7,29161,4,8,0,0,1,0,0,6
1599995,700.0,700.0,700.0,,1,48400,4,10,0,0,0,0,0,1
1599996,540.0,150.0,204.31578947368422,169.7498331308553,19,30926,2,1,5,0,12,0,0,2
1599997,500.0,30.0,57.148979591836735,77.76520891560104,49,25741,3,5,0,0,46,0,0,3
1599998,1500.0,100.0,316.6666666666667,580.2298395176404,6,30100,5,2,0,0,0,6,0,0
1599999,300.0,275.0,275.0,35.35533905932738,2,55578,3,2,0,0,2,0,0,0
1600000,1000.0,500.0,398.8888888888889,292.67305366205017,18,30794,6,8,0,0,18,0,0,0
1600001,1050.0,120.0,215.10986111111112,230.67054696689954,72,27946,6,8,22,0,40,10,0,0
1600002,1559.55,200.0,267.8390909090909,290.5049509310184,44,18885,5,6,8,0,18,17,0,1
1600003,592.36,420.75,443.46500000000003,124.4558753133013,4,24727,2,4,4,0,0,0,0,0
1600004,3140.0,419.0,912.7777777777778,1126.5010849726,9,30763,6,1,0,0,4,0,0,5
1600005,200.0,175.0,175.0,35.35533905932738,2,60848,5,4,0,0,2,0,0,0
1600006,8350.0,155.0,368.2582291666667,888.3233383604071,96,27298,3,5,0,0,77,0,0,19
1600007,2500.0,1300.0,1422.857142857143,622.6211872857708,7,22323,2,4,0,0,7,0,0,0
1600008,8000.0,7000.0,7000.0,1414.213562373095,2,34166,2,5,0,0,2,0,0,0
1600009,160.0,106.5,106.5,75.66042558696059,2,60046,2,1,2,0,0,0,0,0
1600010,850.0,195.0,188.45695652173913,160.16607061796225,46,28783,6,12,12,0,25,0,0,9
1600011,10000.0,200.0,575.4877192982457,1651.88024315477,57,22860,2,3,29,0,28,0,0,0
1600012,2000.0,200.0,348.3898888888889,451.6515176486952,90,36886,4,4,27,0,60,0,0,3
1600013,6580.0,70.0,302.8027450980392,926.4516060260855,51,22977,3,12,16,0,35,0,0,0
1600014,1000.0,85.0,237.73833333333332,315.9781364951345,60,30004,3,8,0,0,22,0,0,38
1600015,260.0,130.0,146.66666666666666,105.98742063723097,3,47867,5,9,1,0,2,0,0,0
1600016,1604.0,121.86500000000001,360.67985714285714,472.1745642514707,70,22241,5,11,0,0,70,0,0,0
1600017,2000.0,100.0,290.842962962963,442.15635381802724,27,27129,4,10,0,0,7,15,0,5
1600018,1500.0,310.0,401.8095238095238,316.7612064391123,21,28778,2,1,0,0,21,0,0,0
1600019,6800.0,2100.0,2127.0,1609.4520806783903,21,25824,2,8,14,0,6,0,0,1
1600020,90.0,45.0,46.75,39.60955271985114,4,32104,2,12,0,0,3,1,0,0
1600021,2000.0,150.0,550.0,765.9416862050705,7,29249,4,12,0,0,7,0,0,0
1600022,160.0,160.0,160.0,,1,61807,2,11,0,0,1,0,0,0
1600023,1500.0,150.0,208.17177777777778,236.6224656367079,90,16404,2,12,19,0,50,1,0,20
1600024,735.0,96.5,105.81733333333334,127.53444299978092,30,32875,3,1,0,0,25,0,0,5
1600025,6000.0,60.0,227.63717391304345,659.4771448210893,92,32519,2,5,14,0,25,47,0,6
1600026,10000.0,755.0,1298.70425,2168.7930623829575,40,31974,2,12,11,0,23,3,0,3
1600027,2000.0,500.0,946.1277777777777,828.0280698408989,9,32045,4,7,0,0,8,0,0,1
1600028,1000.0,120.0,271.212,295.55684914242806,25,29038,2,6,0,0,25,0,0,0
1600029,388.1,106.03,120.55642857142857,99.3341598697697,14,33103,4,1,11,0,3,0,0,0
1600030,525.0,100.0,139.8626923076923,123.18563142047671,26,32714,6,5,0,0,0,0,0,26
1600031,1085.0,235.25,372.9166666666667,382.21151430414375,6,29936,4,10,0,0,4,0,0,2
1600032,780.0,180.0,214.82692307692307,149.09580038454368,52,32405,3,12,0,0,52,0,0,0
1600033,482.0,156.0,180.85,124.2815184705004,25,32871,2,9,0,0,25,0,0,0
1600034,2000.0,60.0,73.48275862068965,211.03828937659438,87,29816,6,7,0,0,1,0,0,86
1600035,1200.0,1200.0,1200.0,,1,51615,2,4,0,0,1,0,0,0
1600036,1000.0,1000.0,950.0,100.00000000000001,4,25833,4,1,0,0,4,0,0,0
1600037,2000.0,500.0,568.6666666666666,557.9301031491311,9,29462,3,12,0,0,9,0,0,0
1600038,1140.0,157.5,203.375,207.69219625950507,32,34917,4,9,24,0,8,0,0,0
1600039,239.0,58.5,79.77799999999999,83.45163679907328,10,22864,2,5,9,0,0,0,0,1
1600040,500.0,195.0,187.40617021276597,127.47306913453953,47,21779,3,9,9,0,38,0,0,0
1600041,5557.27,195.0,393.76596153846157,797.0061685722355,52,26955,2,3,14,0,32,0,0,6
1600042,5000.0,3000.0,3000.0,2828.42712474619,2,44138,6,11,0,0,2,0,0,0
1600043,6341.33,45.35,173.9255056179775,670.6696414863201,89,30808,2,1,3,0,49,0,0,37
1600044,500.0,492.5,489.75,12.217473825086211,16,36845,3,7,0,0,4,12,0,0
1600045,1000.0,1000.0,850.6733333333333,286.5378042433599,12,28783,2,12,0,0,11,0,0,1
1600046,760.0,450.0,512.3333333333334,218.39403009458013,15,28275,2,4,0,0,15,0,0,0
1600047,2000.0,150.0,255.04829365079365,297.3597240145361,252,15954,2,11,46,0,196,0,0,10
1600048,500.0,450.0,450.0,70.71067811865476,2,42866,3,3,2,0,0,0,0,0
1600049,10000.0,221.57,1479.8831746031747,3025.471625065563,63,27405,5,8,9,0,43,0,0,11
1600050,6000.0,100.0,201.14028571428574,483.25136083607464,175,22004,6,1,45,0,112,11,0,7
1600051,1000.0,200.0,247.00472972972972,213.04294006828684,74,25609,2,6,12,0,52,10,0,0
1600052,3000.0,160.0,462.82296296296295,720.4237994766842,27,34733,5,7,10,0,13,3,0,1
1600053,42.5,42.5,42.5,,1,38561,3,1,0,0,0,0,0,1
1600054,300.0,300.0,203.55555555555554,141.30207987774907,9,43732,3,4,0,0,0,9,0,0
1600055,6100.0,300.0,558.8590277777778,802.6867231361443,72,30022,2,4,0,0,72,0,0,0
1600056,100.0,30.0,50.666666666666664,42.91076011134425,3,34829,1,2,1,0,0,0,0,2
1600057,3500.0,220.0,498.8090566037736,740.6873188186147,53,28331,2,6,4,0,49,0,0,0
1600058,1200.0,295.59000000000003,377.16076923076923,311.91373168776107,26,24981,5,12,0,0,16,0,0,10
1600059,1260.14,185.0,322.29810000000003,334.57931490607757,100,29848,2,12,21,0,79,0,0,0
1600060,9975.0,167.0,355.576496350365,971.5520683456714,137,30918,6,1,25,0,32,52,0,28
1600061,4600.0,3250.0,3150.0,1287.1156384205215,4,21867,2,1,0,0,4,0,0,0
1600062,2999.0,210.0,363.07262295081966,527.5640385011778,61,29941,3,10,0,0,61,0,0,0
1600063,3320.0,156.0,433.575,760.2146891947312,44,28892,2,1,0,0,44,0,0,0
1600064,5800.0,275.0,564.5022916666667,923.0609095937042,96,27956,3,6,9,0,46,23,0,18
1600065,3000.0,202.5,367.4453125,544.3315352648332,32,29465,4,5,11,0,21,0,0,0
1600066,841.0,50.0,108.53750000000001,174.13880822652817,28,32039,5,10,12,0,2,0,0,14
1600067,2160.0,162.5,265.01028776978416,294.02733243978497,139,34375,3,11,10,0,29,80,0,20
1600068,5470.58,278.74,562.8766666666667,860.1153301381545,51,23038,2,6,6,0,44,1,0,0
1600069,9200.0,100.0,488.46153846153845,1348.8902550097732,52,20195,3,4,0,0,5,47,0,0
1600070,300.0,94.0,98.0188785046729,67.23159002168245,107,29480,6,4,0,0,52,0,0,55
1600071,8900.0,500.0,807.4151612903225,1546.6763941472934,31,13390,6,2,21,0,10,0,0,0
1600072,4180.0,425.0,576.7272727272727,861.7809456401309,22,33420,5,8,0,0,22,0,0,0
1600073,1000.0,1000.0,1000.0,,1,49660,5,5,0,0,1,0,0,0
1600074,10000.0,7250.0,7250.0,3889.0872965260114,2,29578,5,4,0,0,2,0,0,0
1600075,300.0,285.0,285.0,17.320508075688775,4,46182,3,1,0,0,4,0,0,0
1600076,1250.0,200.0,381.94906976744187,368.7807690008094,43,15628,2,6,4,0,26,12,0,1
1600077,200.0,50.0,66.7948717948718,45.26947355743539,39,24797,3,10,0,0,0,0,0,39
1600078,4000.0,140.0,432.8290740740741,741.2066775230692,54,29584,3,8,11,0,25,0,0,18
1600079,3000.0,70.0,270.4189944134078,593.5516958043685,179,56860,3,5,0,0,29,0,0,150
1600080,5500.0,300.0,1113.4615384615386,1785.6900914111898,13,31887,2,12,0,0,8,5,0,0
1600081,1300.0,61.0,102.94029850746269,207.5509342814955,67,25405,2,7,12,0,50,2,0,3
1600082,75.0,52.5,52.5,31.81980515339464,2,55816,3,9,0,0,1,0,0,1
1600083,5000.0,100.0,247.47019047619045,627.482665062398,105,25436,5,8,14,0,88,0,0,3
1600084,3300.0,885.0,924.704,790.2179952761979,25,35655,4,10,0,0,25,0,0,0
1600085,1900.0,1900.0,1900.0,,1,30387,3,12,0,0,1,0,0,0
1600086,1200.0,100.0,207.12121212121212,202.98949442886163,33,29271,2,8,0,0,0,0,0,33
1600087,10000.0,400.0,1406.4052238805968,2366.52654176279,67,27407,4,1,2,0,59,2,0,4
1600088,2050.0,1070.0,1077.25,605.3652116480465,20,19866,3,4,0,0,20,0,0,0
1600089,345.89,345.89,345.89,,1,61002,6,3,0,0,1,0,0,0
1600090,3500.0,171.0,436.1323140495868,583.5636593419782,121,29719,3,10,0,0,94,0,0,27
1600091,10000.0,120.0,375.4223076923077,964.8849237459111,130,51059,2,12,48,0,29,29,0,24
1600092,4000.0,136.0,398.4975,735.96361400499,36,6717,6,8,7,0,14,0,0,15
1600093,3500.0,342.5,477.62173469387756,528.3190829648261,98,27848,3,7,10,0,88,0,0,0
1600094,1014.63,105.24,173.94788732394366,181.92367195310615,71,40696,6,12,0,0,37,0,0,34
1600095,6500.0,206.0,364.5131111111111,658.3420425385506,135,25944,6,12,6,0,102,0,0,27
1600096,6000.0,120.0,330.2427683615819,568.8697529319127,177,26012,2,10,21,0,95,0,0,61
1600097,100.0,80.0,86.66666666666667,11.547005383792513,3,28617,5,1,1,0,0,0,0,2
1600098,1200.0,44.0,73.94798245614035,123.45397596209384,114,64708,4,10,13,0,49,25,0,27
